mouse1	mouse2	mouse3
 23.7144	 22.4561	 19.5318
 14.2402	 18.8629	  9.5716
 22.1529	 25.1038	 27.1616
 14.4997	 12.0700	 13.1685
 55.5713	  5.2830	 49.1346
 18.0158	 28.2521	 16.4640
 24.0046	 16.6886	 15.8414
 10.3940	 16.5406	 17.7882
 17.4796	 28.9613	 19.7334
  9.8836	 10.3161	 15.8059
 20.2735	 13.6995	 21.1497
 16.8890	 14.7384	 20.0430
 10.2374	 49.1196	 18.7128
 10.6793	 10.6114	 23.4391
 28.8750	 10.9783	 45.6413
 17.3450	 10.1118	  7.9937
  7.6058	 23.1313	 19.0713
 10.1420	 24.1933	 15.6587
 19.0418	  7.3188	 43.4419
 29.3605	 16.9092	 21.6842
  6.8585	 18.0802	 18.4652
 15.5453	 10.8786	 16.9959
  4.4896	 22.8648	 13.3645
 18.2631	 15.2541	 22.1806
 22.4131	 11.3663	 12.3897
 12.5166	  3.7688	 18.3271
 24.0762	 17.9629	 16.3291
 15.6108	 22.6625	 13.8753
 21.1004	 30.3220	 11.5059
 22.0905	  7.9749	 32.5100
  9.7585	 38.1215	 20.9444
  9.3948	 20.7461	 21.8177
 24.7210	 35.0437	  6.8857
 11.7247	 12.0235	 31.9195
 18.4021	 14.6425	 26.2334
  6.5262	  7.2706	  9.4571
 17.2300	  9.0843	 27.2028
 25.8342	 12.4692	 30.7572
 16.5446	  9.1170	 11.1908
 14.9163	 36.4707	 23.5098
 41.0553	 11.6975	 23.9118
  8.1717	 14.5427	 13.1924
  8.0378	 25.7245	  6.8675
  6.0352	 25.8882	 35.0415
 17.8706	 16.0246	 13.8721
 13.3885	 37.6655	 18.0952
 48.3153	 37.3263	 25.0313
 25.5357	 18.0019	 12.1736
  8.4937	 10.9089	  8.1462
  9.5084	 24.9269	  8.0506
 21.6109	 26.7788	 15.5615
 14.9409	 20.0289	 20.0975
 36.8405	 23.1386	 23.8175
 41.9215	 18.1737	 10.2103
 16.8935	 15.7140	 17.8948
 21.0971	 19.7308	 23.8154
  7.2074	  6.5614	 17.8903
 10.9946	 20.1317	 16.6870
 12.3341	 25.3112	 24.6733
  7.8974	 13.2067	 18.5721
 12.6245	 14.8483	 20.2961
 33.9085	 12.3962	 17.9647
 15.3685	 17.1159	  7.9105
  8.5522	 44.5012	 13.1478
 12.9150	 20.8293	 45.9564
 16.4351	 18.9453	 14.5001
 21.1779	 17.4697	 40.5531
 10.7351	  8.9451	 24.8820
 13.2404	 15.0810	  9.1271
 11.1505	 15.4606	 20.8878
 28.9711	 21.1374	 24.3233
  8.6104	 37.9940	 13.0608
  9.3131	 12.4144	 56.0174
 17.4258	 13.6908	  6.2685
 20.3232	 14.6535	  7.2550
  8.1983	 15.8735	 32.9464
 30.9232	  6.3120	 30.8882
  7.8151	 15.7757	 19.7479
  8.1550	 34.2247	 10.3705
 27.1956	 18.3276	 19.2821
 27.7841	 14.9222	 18.1684
 17.3358	 18.0700	 15.4575
 13.3843	 27.5146	 22.6276
 16.1925	 26.6306	 17.4913
 23.0471	 41.9798	 21.2139
 22.1830	  6.6648	 54.3578
  9.0051	 13.1212	 19.4483
 56.3487	 11.1872	 11.7095
 21.0800	 21.2060	 15.5462
  8.9537	 14.2418	 19.2632
 17.7589	 21.6612	 18.5162
 14.1046	 16.5988	  7.6776
 24.6749	 19.0192	 10.7907
 29.5926	  9.8766	 14.8985
 37.4677	  8.9369	  8.9618
 23.7568	 39.5272	 30.0176
 20.6200	 26.7483	  7.4154
 18.1409	  9.2212	 28.0952
 18.1894	  4.9438	 31.6417
 10.5788	  6.3891	 20.4824
 22.9554	  6.9244	 25.6241
  6.2761	 20.7396	 17.4878
 30.4180	 20.8433	 25.4326
 10.9461	 18.0638	 10.5813
 25.8796	 24.4184	  7.9575
 10.3109	 11.7560	 53.2662
  6.8334	 13.4131	  9.1807
 16.7916	 22.1480	 18.5414
  6.4743	  6.7977	 25.9252
 16.0754	 23.2502	 55.1063
 28.1729	 17.3391	 22.6742
 19.2692	 12.2446	 26.7714
 39.4695	 17.4760	 38.4522
 13.7110	 22.0555	 18.1506
 28.2880	 40.5839	 19.0219
 17.3341	 17.7244	 13.5897
 22.7193	 27.6896	  6.1653
 23.0852	 34.4234	 21.9519
 45.7853	 19.2694	 20.5827
 10.5052	 12.0277	 18.0327
 21.9290	 10.4833	 12.8231
 26.2841	 15.1144	 21.2663
 44.9936	 15.2925	 28.3574
 21.6154	 11.8583	 10.4951
  7.3228	 15.4732	 18.5300
  9.0099	  7.4929	 19.3762
 18.4007	 17.2848	 10.5400
 23.5129	 23.0387	 25.4989
 22.3316	 14.7942	 21.2316
  9.4726	 23.2307	  2.5345
 53.7322	  4.9967	 21.0530
 19.7420	 10.1711	 17.4372
  8.6760	 17.8739	 19.3343
 16.7288	 28.2010	 25.2917
  9.6265	  7.9415	 50.6285
 15.6178	 22.0430	 11.6618
 24.5606	 20.2505	 11.5489
 17.7160	 16.7280	  5.6062
 21.0053	 47.0952	 13.8190
 22.0388	 17.5412	 39.9977
 18.7609	 41.8227	 19.1367
 26.2453	 23.3785	 13.2869
 21.7148	 31.1056	 47.7138
 26.0394	  7.6227	 19.3179
 11.7383	 14.7090	 17.4373
 11.2737	 21.9966	 23.3905
 15.2318	 25.6730	 12.6476
 20.5122	 21.7734	 12.4464
  8.3218	 56.2283	 13.6556
 14.0644	 27.6734	 26.1765
 17.3354	  6.8998	  8.2863
 36.1407	 20.1446	 25.4710
 13.6651	 27.6230	 14.6520
 20.6141	 48.7238	 10.8140
 10.6202	 15.3432	 11.3177
 10.4579	 16.9923	 19.6223
 15.5467	 16.0228	 11.2537
 20.5739	 20.6976	  7.4782
 19.6306	 19.3050	 16.8457
 23.1678	 28.3149	  8.0501
 15.6516	 21.0986	 15.8554
 16.3336	 13.4977	  9.8725
 15.9794	 14.7530	 24.6225
 15.4840	 14.3386	 12.7938
  8.1334	 19.8578	 19.8131
 11.0976	 13.1026	 17.6501
 21.4653	  3.8572	 24.2083
 25.4212	 26.0688	 27.5531
 13.8200	 18.3705	  9.2504
 17.7201	 23.8225	 22.6964
  8.3303	 14.3442	 19.9378
 11.7236	 23.0783	 24.5979
 18.8817	 24.5646	 14.5920
 37.8020	 18.6049	 19.1022
 26.0982	 20.6747	 15.8379
 10.3023	 16.8012	 20.6255
  6.4635	 25.6078	 23.7319
 27.5245	  5.6553	 42.3827
  4.0565	 35.9213	 10.6686
 18.9067	 21.2474	 15.7298
 20.0091	 18.7321	 21.8135
 17.3351	 29.7299	 52.1343
 25.0668	 12.3017	 29.5244
 24.7416	  8.5748	  8.7646
 16.3005	 25.8289	 20.8727
 17.6179	 25.7075	 19.6663
 22.0466	 18.2349	 24.1148
 23.2169	 15.1263	 19.7822
 12.4969	 39.6811	  9.4698
 26.5797	 10.0045	  4.4641
 15.6107	 22.1357	 19.3526
 12.7926	 17.6486	 19.3317
 58.3175	  7.2582	 38.3246
 19.8775	 13.2090	 21.7626
 15.9788	 20.9548	 17.7963
 16.9507	 29.0020	 17.3469
 13.2929	 27.7397	 21.1063
 15.5583	  6.5090	 18.6430
  8.0072	 20.7908	  7.9839
 17.7811	 21.0417	 15.8296
 10.6705	 24.2692	 35.9423
 17.0062	 43.4044	  9.6524
 50.2903	 17.3289	 16.5426
 27.7908	 10.3682	 22.3981
  6.7818	 25.8818	 17.5667
 14.2498	 28.4768	 23.9355
 27.7350	 21.2967	 11.9310
 21.7503	 19.7335	 26.0973
 18.1241	 19.7539	 29.3999
 19.7637	 20.0707	  6.3009
 47.0900	  5.1959	 16.0861
 24.8717	 18.3556	 32.4444
 22.8664	 20.3432	 21.8309
 23.1274	 18.3140	 19.3838
 17.4201	 17.4085	 16.6034
 11.9918	 22.4801	 49.3258
 13.1163	 19.0769	 22.0468
 19.5215	 52.5397	 21.5131
 18.9496	 36.1699	 19.3898
 21.0780	 34.6638	 23.9435
 22.7260	 14.7563	 18.5328
 16.2431	 13.3224	 19.1688
  6.2184	 20.5147	 31.2685
 13.0357	 20.0524	 15.9662
