mouse1	mouse2	mouse3
  1.5574	  1.4820	  0.4272
  0.4580	  0.2596	  0.7009
  1.7245	  1.7774	  1.3314
  1.1807	  0.4173	  0.3731
  2.4870	  0.2881	  4.9689
  1.5044	  0.6904	  1.0754
  1.1616	  0.8082	  0.4584
  1.1135	  0.4066	  1.5220
  1.2038	  2.5765	  1.2959
  0.2821	  0.7631	  0.5798
  1.3857	  0.4792	  0.9881
  0.2740	  1.1534	  0.4255
  0.5008	  1.0402	  1.4179
  0.3139	  0.6713	  1.3459
  1.9449	  1.2462	  4.9535
  1.2115	  0.5833	  1.1165
  0.5652	  0.8170	  0.5400
  1.7136	  1.6194	  0.5742
  1.4377	  0.3064	  3.3874
  1.6252	  0.4395	  0.8461
  0.4646	  0.7153	  1.4028
  0.4506	  0.4254	  1.1482
  0.2741	  0.9447	  0.8916
  0.8628	  0.5646	  0.7112
  0.3662	  0.8358	  1.5458
  0.6846	  0.2737	  0.4841
  0.7508	  0.2332	  0.2974
  0.8549	  0.7849	  0.3554
  0.6461	  1.6850	  0.3316
  1.3974	  0.2143	  2.3623
  1.0318	  2.0458	  0.9354
  0.8029	  0.7007	  0.6382
  1.9543	  2.0107	  0.7139
  0.3568	  0.7389	  1.5733
  0.8910	  0.2951	  1.0148
  0.2257	  1.0424	  0.3034
  2.6850	  0.4428	  1.0960
  0.7380	  0.6024	  4.1713
  0.9246	  0.5579	  1.2533
  0.4663	  0.8054	  1.1041
  2.3419	  0.8020	  1.8826
  0.3961	  0.5674	  0.8737
  0.5050	  1.5193	  0.5527
  0.1628	  0.9862	  0.9152
  1.1608	  1.1069	  1.6467
  1.6740	  2.0771	  3.6058
  2.5256	  1.1463	  0.8328
  0.6574	  0.6142	  0.7536
  0.5073	  0.6302	  0.1983
  0.3506	  0.9795	  1.4911
  1.8635	  1.7510	  0.7370
  1.7035	  1.1086	  0.6397
  4.9501	  0.9895	  0.8239
  2.7541	  0.5094	  1.1833
  0.9955	  1.0483	  0.3927
  0.7426	  1.3545	  2.1291
  0.4949	  0.4530	  0.3733
  0.4090	  2.6467	  0.2996
  0.8113	  1.1118	  2.3236
  0.3166	  0.8735	  0.6219
  0.8437	  0.8390	  1.7214
  0.4898	  0.6468	  0.4250
  0.6231	  0.5754	  0.4431
  0.8945	  2.3474	  1.5741
  0.5136	  1.8585	  3.0106
  1.0260	  1.6240	  0.8826
  0.5463	  0.3366	  1.9446
  0.7035	  0.5111	  0.9110
  0.7227	  0.9238	  1.2045
  0.1276	  1.1276	  0.7359
  3.8492	  0.8166	  0.5582
  1.0860	  2.7230	  1.3341
  0.5537	  0.6391	  0.6182
  0.7641	  0.4985	  0.2905
  1.4344	  1.4212	  0.5695
  1.1345	  0.2252	  2.2552
  1.7198	  0.3475	  1.6801
  0.4234	  0.8242	  0.3318
  0.6202	  2.6611	  0.3478
  0.6114	  1.5145	  3.4437
  1.4407	  0.6783	  1.5350
  0.2973	  0.9331	  0.5081
  0.6396	  1.2322	  0.4389
  0.4575	  1.0022	  0.3891
  1.0737	  2.2315	  0.9959
  0.9124	  0.6293	  2.5355
  0.5168	  0.7796	  0.6781
  3.6813	  0.4151	  0.6966
  1.9816	  1.0393	  0.8747
  0.2569	  0.3310	  0.4213
  1.4565	  0.9331	  0.8931
  0.7874	  0.5826	  1.0040
  1.1338	  2.7503	  0.9314
  1.3905	  0.6047	  0.3899
  2.1798	  0.4328	  0.3850
  2.6445	  1.2665	  2.6041
  0.6200	  1.6881	  0.3217
  0.2806	  0.2069	  0.9529
  0.5214	  0.2686	  4.7050
  0.5408	  0.1208	  1.1766
  0.5640	  0.3575	  1.5397
  0.8351	  1.5369	  1.2974
  0.8615	  1.5456	  1.7296
  0.4697	  1.2467	  0.3665
  2.4159	  1.4047	  0.5143
  0.9787	  0.5078	  1.4765
  0.7518	  0.3738	  0.7801
  0.8795	  0.5639	  2.2522
  0.2276	  0.4891	  1.2405
  0.6658	  0.8862	  0.7176
  0.5979	  1.1816	  1.4352
  0.4087	  0.1433	  0.3506
  2.0356	  1.6843	  1.7620
  0.7362	  0.5722	  1.0281
  0.9876	  2.3495	  0.5625
  0.5698	  1.5168	  0.7363
  1.2637	  2.8216	  0.1168
  1.6149	  1.0228	  0.8699
  1.0207	  1.2520	  3.3392
  0.1171	  0.3364	  1.0865
  0.7451	  0.2798	  0.5771
  0.9452	  0.3653	  0.7701
  2.1902	  0.4616	  0.9982
  1.5755	  0.8301	  0.9090
  0.3305	  1.2822	  0.2438
  0.4857	  1.1634	  1.0097
  1.2251	  1.9068	  0.4313
  0.2670	  1.6737	  1.0861
  1.3305	  0.5900	  0.7001
  0.2406	  1.2897	  0.1485
  2.3143	  0.4108	  1.4281
  0.3403	  0.8192	  0.5433
  0.5409	  0.7864	  0.6214
  0.3846	  1.7225	  0.6001
  0.7515	  0.2605	  2.7789
  1.8449	  3.3207	  1.1734
  1.1392	  0.6835	  0.5589
  0.5215	  0.9905	  0.2987
  0.5625	  1.8858	  0.5467
  0.7139	  0.5044	  1.8081
  1.2180	  2.5202	  1.1495
  0.9547	  1.2540	  0.2612
  1.1192	  0.8973	  1.2710
  1.2956	  0.5543	  0.9985
  0.5877	  1.3255	  0.8542
  0.5010	  1.0519	  0.7525
  0.3269	  0.9781	  0.5696
  1.5313	  0.8845	  0.1004
  0.3201	  1.2727	  0.7065
  0.3007	  0.5029	  0.6412
  0.6049	  0.2509	  0.5793
  0.8337	  0.7619	  0.8030
  1.1252	  2.0781	  0.8218
  0.9265	  3.4424	  0.2700
  0.5286	  0.6150	  0.6569
  0.7111	  0.4236	  1.0324
  0.5461	  1.0225	  0.1392
  0.4825	  1.1718	  1.4043
  0.5728	  1.7713	  0.7217
  0.7816	  0.9517	  0.5773
  1.0855	  2.0477	  0.4722
  1.0890	  0.7329	  0.2110
  1.0027	  0.3772	  1.6976
  0.4135	  0.5787	  0.2719
  1.0735	  0.4244	  0.7467
  0.3895	  0.4284	  1.7551
  1.2261	  0.2482	  2.1277
  1.7098	  0.8698	  0.5816
  1.1171	  0.3557	  0.6886
  1.4645	  1.3676	  0.8791
  0.7090	  0.9099	  0.2667
  0.8648	  1.9619	  1.5372
  0.5473	  1.3436	  0.6991
  2.2206	  2.2197	  0.9492
  0.7592	  1.4310	  1.7646
  0.3245	  1.1041	  0.5319
  0.3205	  1.7064	  0.2229
  1.5907	  0.2707	  3.2453
  0.2216	  1.9717	  0.6160
  1.2311	  0.8994	  0.5144
  0.6309	  0.9925	  3.0122
  0.3426	  1.4444	  4.5478
  1.6165	  0.4165	  0.8200
  1.4288	  0.4553	  1.6915
  0.4544	  1.7802	  1.1058
  1.7410	  1.9352	  0.7968
  0.7980	  0.4134	  1.2940
  0.4800	  0.2800	  0.9774
  0.6715	  1.3892	  0.6872
  1.9826	  0.2188	  0.3710
  2.3146	  1.0490	  1.2081
  0.6066	  0.5756	  0.4593
  2.1153	  1.2147	  0.7435
  0.7618	  0.4854	  0.7939
  1.1350	  1.0419	  0.6058
  0.3687	  1.1290	  1.2690
  0.8282	  0.8088	  1.8822
  1.2078	  0.4535	  0.4983
  0.0972	  1.8636	  0.4792
  0.4315	  0.6918	  0.4318
  0.4974	  1.6839	  1.2955
  0.7198	  3.2220	  0.3040
  3.5036	  0.9038	  0.4226
  2.0869	  1.7650	  0.5345
  0.6528	  0.7954	  0.5443
  1.0180	  2.1825	  1.8801
  1.8817	  1.6797	  0.1828
  1.4858	  1.1294	  0.7995
  0.8093	  0.7945	  1.2729
  1.4236	  1.1412	  0.2021
  1.9118	  0.3116	  0.8826
  2.0197	  1.4486	  0.8316
  1.1569	  0.8120	  0.4678
  0.9662	  1.3737	  0.8312
  1.1012	  1.6074	  0.6321
  0.6509	  0.6429	  1.2159
  0.2973	  1.0349	  0.4200
  0.9984	  3.8542	  2.4413
  1.0940	  0.9600	  0.8460
  0.5196	  2.8572	  1.8734
  1.6372	  0.5747	  1.4451
  0.2573	  0.4557	  1.2629
  0.1863	  1.5046	  2.8536
  0.6215	  0.2735	  1.0528
